iter	Logloss
362	0.001528976202
363	0.001519783258
364	0.001519772887
365	0.001519760132
366	0.001519760132
367	0.001519755602
368	0.001519747496
369	0.001519759893
370	0.001512624383
371	0.00151260519
372	0.001494907141
373	0.00148434782
374	0.001469292164
375	0.001469272971
376	0.001469287395
377	0.001456386685
378	0.001456393003
379	0.001443416357
380	0.001443418622
381	0.001443418622
382	0.001432027102
383	0.001432026863
384	0.001432020307
385	0.001432013273
386	0.001419640183
387	0.001419650793
388	0.001409947634
389	0.001396448851
390	0.001396452546
391	0.001396453381
392	0.001384112358
393	0.001384108663
394	0.001374164701
395	0.001365343451
396	0.0013568784
397	0.001348921537
398	0.001348915815
399	0.001348914862
400	0.001348903537
401	0.001348905087
402	0.001337498665
403	0.00133748436
404	0.0013231951
405	0.001323194742
406	0.001323183537
407	0.001323179483
408	0.0013131845
409	0.001299009442
410	0.001289303541
411	0.001289302349
412	0.001281558156
413	0.001272221565
414	0.001272217035
415	0.001272207975
416	0.001259345531
417	0.001259348154
418	0.001259329557
419	0.001259340525
420	0.001259332895
421	0.001259328604
422	0.00125932014
423	0.001259308577
424	0.001259301901
425	0.001259301901
426	0.001259288073
427	0.001250115514
428	0.001250109792
429	0.00124060154
430	0.001240589142
431	0.001240581274
432	0.001240561843
433	0.001240558624
434	0.001240537167
435	0.001240547299
436	0.001240531921
437	0.001240525126
438	0.001240518332
439	0.001240508795
440	0.001240490198
441	0.001232680559
442	0.001232668877
443	0.001232678652
444	0.001232650757
445	0.001232650757
446	0.001232650757
447	0.001221669197
448	0.001221659184
449	0.001221655846
450	0.001221647501
451	0.00121110332
452	0.001211099625
453	0.001211100221
454	0.001211088896
455	0.001211078644
456	0.001211060524
457	0.001211058021
458	0.001211060166
459	0.001211058617
460	0.001211035252
461	0.00121103251
462	0.001211023331
463	0.001211022615
464	0.001211011529
465	0.001211003304
466	0.001210992813
467	0.001210983992
468	0.001210963726
469	0.001210973024
470	0.001210942149
471	0.001210934997
472	0.001210928202
473	0.001210909605
474	0.00121089232
475	0.001210898399
476	0.001210887671
477	0.001210863471
478	0.001210852861
479	0.001210841656
480	0.001210827708
481	0.001210808516
482	0.001210812926
483	0.00121079278
484	0.00121079278
485	0.001210781932
486	0.001210773945
487	0.001210767984
488	0.001210753441
489	0.001210741282
490	0.001210747838
491	0.001210738659
492	0.001210732102
493	0.001210726261
494	0.001210723162
495	0.001210723877
496	0.001210707068
497	0.001210715175
498	0.00121070838
499	0.001210703373
500	0.001210696936
501	0.001210689068
502	0.001210677505
503	0.001210682511
504	0.001210673809
505	0.001210669756
506	0.001210663199
507	0.001210658193
508	0.001210665226
509	0.001210645199
510	0.001210655689
511	0.001210650921
512	0.001210655093
513	0.001210654616
514	0.001210640311
515	0.001210634947
516	0.001210633039
517	0.001210630894
518	0.001210630536
519	0.001210622907
520	0.00121062088
521	0.001210611343
522	0.001210600376
523	0.001210602164
524	0.001210585594
525	0.001210580826
526	0.001210581064
527	0.001210585833
528	0.001210574627
529	0.001210569143
530	0.001210561156
531	0.00121056211
532	0.001210562348
533	0.00121055162
534	0.001210542202
535	0.001210544109
536	0.001210538626
537	0.001210533381
538	0.00121053803
539	0.001210526466
540	0.001210520744
541	0.001210514307
542	0.001210530281
543	0.001210513592
544	0.001210506439
545	0.001210500479
546	0.001210498333
547	0.001210496664
548	0.001210479975
549	0.00121047163
550	0.001210469961
551	0.001210456848
552	0.001210454464
553	0.001210450172
554	0.001210456371
555	0.001210440874
556	0.001210447788
557	0.001210446
558	0.001210445881
559	0.001210442424
560	0.001210432887
561	0.001210420609
562	0.001210431933
563	0.001210416555
564	0.001210419893
565	0.001210407019
566	0.001210414171
567	0.001210403442
568	0.001210411549
569	0.001210392356
570	0.001210394382
571	0.001210386038
572	0.001210383773
573	0.001210380793
574	0.001210358858
575	0.001210374951
576	0.001210365295
577	0.001210363626
578	0.001210358143
579	0.00121034646
580	0.00121034956
581	0.001210352898
582	0.001210339427
583	0.001210336089
584	0.001210331917
585	0.00121032548
586	0.001210321665
587	0.001210329056
588	0.001210309505
589	0.001210307598
590	0.001210312605
591	0.001210291028
592	0.001210294247
593	0.001210304022
594	0.001210293055
595	0.001210288763
596	0.001210291386
597	0.001210278273
598	0.001210276127
599	0.001210265398
600	0.001210265875
601	0.001210259557
602	0.001210251808
603	0.001210251927
604	0.001210247993
605	0.001210237026
606	0.001210235
607	0.001210236073
608	0.001210233092
609	0.001210233927
610	0.001210217595
611	0.001210227847
612	0.001210224628
613	0.001210213065
614	0.001210207701
615	0.00121020484
616	0.001210199714
617	0.001210194945
618	0.001210191369
619	0.00121018672
620	0.001210178137
621	0.001210169911
622	0.001210175514
623	0.001210171342
624	0.001210160613
625	0.001210157633
626	0.001210161924
627	0.001210151553
628	0.001210154295
629	0.001210129857
630	0.001210138917
631	0.001210139871
632	0.001210132837
633	0.001210125566
634	0.001210128307
635	0.001210122108
636	0.00121013093
637	0.001210109234
638	0.001210106254
639	0.001210114956
640	0.001210104585
641	0.001210104227
642	0.001210098505
643	0.001210092425
644	0.001210098743
645	0.001210087657
646	0.001210085869
647	0.001210057497
648	0.001210057735
649	0.00121003449
650	0.001210035086
651	0.001210030675
652	0.001210024357
653	0.001210020781
654	0.001210011482
655	0.001210016727
656	0.001210015416
657	0.001210005879
658	0.001209997416
659	0.001209990859
660	0.001209991455
661	0.00120998323
662	0.001209975362
663	0.001209990978
664	0.001209980488
665	0.001209960103
666	0.001209965944
667	0.00120996213
668	0.001209944367
669	0.00120994997
670	0.001209935188
671	0.001209922791
672	0.001209910393
673	0.00120989275
674	0.001209889412
675	0.001209883332
676	0.001209879637
677	0.001209864616
678	0.00120985961
679	0.001209844589
680	0.001209841967
681	0.001209827185
682	0.001209808111
683	0.001209800601
684	0.001209804296
685	0.001209798336
686	0.001209777236
687	0.001209771156
688	0.00120976305
689	0.001209755421
690	0.001209742904
691	0.001209730864
692	0.001209736824
693	0.001209725976
694	0.001209714532
695	0.001209697962
696	0.0012096982
697	0.001209682584
698	0.001209665298
699	0.001209666014
700	0.001209651947
701	0.001209654689
702	0.001209646106
703	0.001209640861
704	0.001209633708
705	0.001209625483
706	0.001209615827
707	0.001209622502
708	0.001209616899
709	0.001209620833
710	0.001209625721
711	0.001209601164
712	0.001209595084
713	0.001209593773
714	0.001209583879
715	0.001209574938
716	0.00120958066
717	0.001209574699
718	0.00120955205
719	0.001209557295
720	0.001209552526
721	0.001209548235
722	0.001209538341
723	0.001209528208
724	0.001209527016
725	0.001209515095
726	0.001209501028
727	0.001209517002
728	0.001209508061
729	0.001209510565
730	0.001209496498
731	0.001209485173
732	0.001209490776
733	0.001209473729
734	0.001209467292
735	0.001209469318
736	0.001209461927
737	0.001209448338
738	0.001209456682
739	0.001209448457
740	0.001209443808
741	0.00120945549
742	0.001209446907
743	0.001209432006
744	0.001209427238
745	0.001209414721
746	0.001209412098
747	0.001209406376
748	0.001209398746
749	0.001209390998
750	0.00120938611
751	0.001209388971
752	0.001209379435
753	0.00120937252
754	0.001209358931
755	0.001209356427
756	0.001209357262
757	0.001209361315
758	0.001209351897
759	0.001209338903
760	0.001209344864
761	0.001209322214
762	0.001209326148
763	0.001209331036
764	0.001209317923
765	0.001209308624
766	0.001209310889
767	0.001209296465
768	0.001209297895
769	0.001209308982
770	0.001209285975
771	0.001209274054
772	0.00120927465
773	0.001209278822
774	0.001209264159
775	0.00120927
776	0.001209262609
777	0.001209253788
778	0.001209247231
779	0.001209230185
780	0.001209238052
781	0.001209232807
782	0.00120922637
783	0.001209229827
784	0.001209209442
785	0.001209209323
786	0.001209191561
787	0.001209189415
788	0.001209195137
789	0.00120917511
790	0.001209182024
791	0.001209168315
792	0.001209179044
793	0.001209164619
794	0.001209165096
795	0.001209155321
796	0.001209160209
797	0.001209148169
798	0.001209151268
799	0.001209146976
800	0.001209139585
801	0.001209139466
802	0.001209140658
803	0.001209131956
804	0.001209135771
805	0.001209140539
806	0.00120912981
807	0.001209120989
808	0.001209123731
809	0.001209119558
810	0.00120911622
811	0.001209109664
812	0.001209115505
813	0.001209114313
814	0.001209115982
815	0.001209100246
816	0.001209088326
817	0.001209070206
818	0.001209057331
819	0.001209051728
820	0.001209026098
821	0.00120902586
822	0.001209014416
823	0.00120899868
824	0.001208988428
825	0.001208993435
826	0.001208996177
827	0.001208991289
828	0.001208983898
829	0.001208964467
830	0.001208958626
831	0.001208948135
832	0.001208927155
833	0.001208927751
834	0.001208908081
835	0.001208899975
836	0.001208893299
837	0.001208875179
838	0.00120887053
839	0.001208863258
840	0.001208839417
841	0.001208848715
842	0.001208819389
843	0.0012088238
844	0.001208815694
845	0.001208796978
846	0.001208786368
847	0.001208782792
848	0.001208770752
849	0.001208752871
850	0.001208734274
851	0.001208735347
852	0.001208727479
853	0.001208707094
854	0.001208694696
855	0.001208688736
856	0.001208675146
857	0.001208669424
858	0.001208646059
859	0.001208643794
860	0.001208641529
861	0.001208637476
862	0.001208631516
863	0.001208634257
864	0.001208627224
865	0.001208619356
866	0.001208607197
867	0.001208603382
868	0.001208599806
869	0.001208586574
870	0.00120859623
871	0.001208580971
872	0.00120856452
873	0.001208567858
874	0.001208562851
875	0.001208552599
876	0.001208554983
877	0.001208548665
878	0.001208549023
879	0.001208527803
880	0.001208527327
881	0.001208530426
882	0.001208506346
883	0.00120850265
884	0.001208490252
885	0.001208489537
886	0.001208492756
887	0.00120849061
888	0.001208481312
889	0.001208484292
890	0.001208471775
891	0.00120847249
892	0.001208461165
893	0.001208456039
894	0.001208456516
895	0.001208441734
896	0.001208445668
897	0.00120844698
898	0.001208439469
899	0.001208426714
900	0.001208427906
901	0.001208411455
902	0.001208411932
903	0.001208407402
904	0.001208412051
905	0.001208404899
906	0.001208399296
907	0.001208389878
908	0.001208382845
909	0.001208382487
910	0.001208380699
911	0.001208364964
912	0.001208374143
913	0.001208365083
914	0.001208353877
915	0.001208343863
916	0.001208338976
917	0.001208342791
918	0.001208330631
919	0.001208324194
920	0.001208327532
921	0.00120830214
922	0.001208317518
923	0.001208290815
924	0.001208300591
925	0.001208289146
926	0.001208282232
927	0.001208276987
928	0.001208278298
929	0.00120826447
930	0.001208270669
931	0.001208256245
932	0.001208251715
933	0.001208229065
934	0.001208245754
935	0.001208241701
936	0.001208235502
937	0.00120824182
938	0.001208224773
939	0.001208222508
940	0.001208213806
941	0.001208213568
942	0.001208206415
943	0.001208196998
944	0.001208202124
945	0.001208195567
946	0.001208200216
947	0.001208185077
948	0.001208180189
949	0.001208170772
950	0.001208168507
951	0.001208168507
952	0.001208147526
953	0.001208155274
954	0.001208150625
955	0.001208137751
956	0.001208129406
957	0.001208121896
958	0.001208122492
959	0.001208117843
960	0.001208111763
961	0.001208114147
962	0.001208102107
963	0.001208095074
964	0.001208083391
965	0.001208087683
966	0.001208079457
967	0.001208083153
968	0.001208083272
969	0.001208071232
970	0.001208067179
971	0.001208043933
972	0.001208042502
973	0.001208044171
974	0.001208039522
975	0.001208037138
976	0.001208033085
977	0.001208029985
978	0.001208028555
979	0.001208030581
980	0.001208022594
981	0.001208011985
982	0.001208027244
983	0.001208000422
984	0.0012079916
985	0.001207992435
986	0.001207992196
987	0.001207975149
988	0.001207971334
989	0.001207965374
990	0.001207973123
991	0.001207954526
992	0.001207960129
993	0.001207945585
994	0.001207937598
995	0.001207934856
996	0.001207936764
997	0.001207919121
998	0.001207921863
999	0.001207928538
